UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
X-HTS 217,"Leo, I., & Simion, F. (2009). Newborns’ Mooney-Face Perception. Infancy, 14(6), 641–653. http://doi.org/10.1080/15250000903264047",database_search,yes,x,,,,,,,Newborns' Mooney-Face Perception,,"Leo, Irene; Simion, Francesca",Infancy,,,,10.1080/15250000903264047,,,,2009,
X-HTS 218,"Leonards, U., Ibanez, V., & Giannakopoulos, P. (2002). The role of stimulus type in age-related changes of visual working memory. Experimental Brain Research, 146(2), 172–183. http://doi.org/10.1007/s00221-002-1175-9",database_search,no,x,,,,,,,The role of stimulus type in age-related changes of visual working memory,,"Leonards, U.; Ibanez, V.; Giannakopoulos, P.",Experimental Brain Research,,,,10.1007/s00221-002-1175-9,,,,2002,
X-HTS 219,"Leopold, D. A., & Rhodes, G. (2010). A Comparative View of Face Perception. Journal of Comparative Psychology, 124(3), 233–251. http://doi.org/10.1037/a0019460",database_search,yes,x,,,,,,,A Comparative View of Face Perception,,"Leopold, David A.; Rhodes, Gillian",Journal of Comparative Psychology,,,,10.1037/a0019460,,,,2010,
X-HTS 220,"LEVINE, S., BANICH, M., & KOCHWESER, M. (1988). FACE RECOGNITION - A GENERAL OR SPECIFIC RIGHT-HEMISPHERE CAPACITY. Brain and Cognition, 8(3), 303–325. http://doi.org/10.1016/0278-2626(88)90057-7",database_search,no,x,,,,,,,FACE RECOGNITION - A GENERAL OR SPECIFIC RIGHT-HEMISPHERE CAPACITY,,"LEVINE, SC; BANICH, MT; KOCHWESER, MP",Brain and Cognition,,,,10.1016/0278-2626(88)90057-7,,,,1988,
X-HTS 221,"Lewandowski, Z. (2011). Changes in selected features of a male face and assessment of their influence on facial recognition. Anthropologischer Anzeiger, 68(3), 323–337. http://doi.org/10.1127/0003-5548/2011/0070",database_search,no,x,,,,,,,The influence of change in the size of face elements on the perception of a woman's portrait,,"Lewandowski, Z.; Pisula-Lewandowska, A.",Homo-Journal of Comparative Human Biology,,,,10.1016/j.jchb.2008.04.003,,,,2008,
X-HTS 222,"Lewandowski, Z., & Pisula-Lewandowska, A. (2008). The influence of change in the size of face elements on the perception of a woman’s portrait. Homo-Journal of Comparative Human Biology, 59(3), 253–260. http://doi.org/10.1016/j.jchb.2008.04.003",database_search,no,x,,,,,,,Changes in selected features of a male face and assessment of their influence on facial recognition,,"Lewandowski, Zdzislaw",Anthropologischer Anzeiger,,,,10.1127/0003-5548/2011/0070,,,,2011,
X-HTS 223,"Libertus, K., & Needham, A. (2011). Reaching experience increases face preference in 3-month-old infants. Developmental Science, 14(6), 1355–1364. http://doi.org/10.1111/j.1467-7687.2011.01084.x",database_search,yes,x,,,,,,,Face preference in infancy and its relation to motor activity,,"Libertus, Klaus; Needham, Amy",International Journal of Behavioral Development,,,,10.1177/0165025414535122,,,,2014,
X-HTS 224,"Libertus, K., & Needham, A. (2014). Face preference in infancy and its relation to motor activity. International Journal of Behavioral Development, 38(6), 529–538. http://doi.org/10.1177/0165025414535122",database_search,yes,x,,,,,,,Reaching experience increases face preference in 3-month-old infants,,"Libertus, Klaus; Needham, Amy",Developmental Science,,,,10.1111/j.1467-7687.2011.01084.x,,,,2011,
X-HTS 225,"Little, A. C. (2014). Facial attractiveness. Wiley Interdisciplinary Reviews-Cognitive Science, 5(6), 621–634. http://doi.org/10.1002/wcs.1316",database_search,yes,x,,,,,,,Facial attractiveness,,"Little, Anthony C.",Wiley Interdisciplinary Reviews-Cognitive Science,,,,10.1002/wcs.1316,,,,2014,
X-HTS 226,"Little, A. C., Jones, B. C., & DeBruine, L. M. (2011). The many faces of research on face perception Introduction. Philosophical Transactions of the Royal Society B-Biological Sciences, 366(1571), 1634–1637. http://doi.org/10.1098/rstb.2010.0386",database_search,yes,x,,,,,,,The many faces of research on face perception Introduction,,"Little, Anthony C.; Jones, Benedict C.; DeBruine, Lisa M.",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2010.0386,,,,2011,
X-HTS 227,"Liu, C. H., & Chaudhuri, A. (2003). What determines whether faces are special? Visual Cognition, 10(4), 385–408. http://doi.org/10.1080/13506280244000050",database_search,yes,x,,,,,,,What determines whether faces are special?,,"Liu, C. H.; Chaudhuri, A.",Visual Cognition,,,,10.1080/13506280244000050,,,,2003,
X-HTS 228,"LOCKE, J. (1992). NEURAL SPECIALIZATIONS FOR LANGUAGE - A DEVELOPMENTAL PERSPECTIVE. Seminars in the Neurosciences, 4(6), 425–431. http://doi.org/10.1016/1044-5765(92)90051-3",database_search,no,x,,,,,,,NEURAL SPECIALIZATIONS FOR LANGUAGE - A DEVELOPMENTAL PERSPECTIVE,,"LOCKE, JL",Seminars in the Neurosciences,,,,10.1016/1044-5765(92)90051-3,,,,1992,
X-HTS 229,"Logothetis, N. K., & Sheinberg, D. L. (1996). Visual object recognition. Annual Review of Neuroscience, 19, 577–621. http://doi.org/10.1146/annurev.ne.19.030196.003045",database_search,no,x,,,,,,,Visual object recognition,,"Logothetis, N. K.; Sheinberg, D. L.",Annual Review of Neuroscience,,,,10.1146/annurev.ne.19.030196.003045,,,,1996,
X-HTS 230,"Looser, C. E., Guntupalli, J. S., & Wheatley, T. (2013). Multivoxel patterns in face-sensitive temporal regions reveal an encoding schema based on detecting life in a face. Social Cognitive and Affective Neuroscience, 8(7), 799–805. http://doi.org/10.1093/scan/nss078",database_search,no,x,,,,,,,Multivoxel patterns in face-sensitive temporal regions reveal an encoding schema based on detecting life in a face,,"Looser, Christine E.; Guntupalli, Jyothi S.; Wheatley, Thalia",Social Cognitive and Affective Neuroscience,,,,10.1093/scan/nss078,,,,2013,
X-HTS 231,"Looser, C. E., & Wheatley, T. (2010). The Tipping Point of Animacy: How, When, and Where We Perceive Life in a Face. Psychological Science, 21(12), 1854–1862. http://doi.org/10.1177/0956797610388044",database_search,no,x,,,,,,,"The Tipping Point of Animacy: How, When, and Where We Perceive Life in a Face",,"Looser, Christine E.; Wheatley, Thalia",Psychological Science,,,,10.1177/0956797610388044,,,,2010,
X-HTS 232,"Lorincz, E. N., Baker, C. I., & Perrett, D. I. (1999). Visual cues for attention following in rhesus monkeys. Cahiers De Psychologie Cognitive-Current Psychology of Cognition, 18(5-6), 973–1003.",database_search,no,x,,,,,,,Visual cues for attention following in rhesus monkeys,,"Lorincz, E. N.; Baker, C. I.; Perrett, D. I.",Cahiers De Psychologie Cognitive-Current Psychology of Cognition,,,,,,,,1999,
X-HTS 233,"LOZOFF, B., BRITTENHAM, G., TRAUSE, M., KENNELL, J., & KLAUS, M. (1977). MOTHER-NEWBORN RELATIONSHIP - LIMITS OF ADAPTABILITY. Journal of Pediatrics, 91(1), 1–12. http://doi.org/10.1016/S0022-3476(77)80433-2",database_search,no,x,,,,,,,MOTHER-NEWBORN RELATIONSHIP - LIMITS OF ADAPTABILITY,,"LOZOFF, B.; BRITTENHAM, GM; TRAUSE, MA; KENNELL, JH; KLAUS, MH",Journal of Pediatrics,,,,10.1016/S0022-3476(77)80433-2,,,,1977,
X-HTS 234,"Maior, R. S., Hori, E., Uribe, C. E., Saletti, P. G., Ono, T., Nishijo, H., & Tomaz, C. (2012). A role for the superior colliculus in the modulation of threat responsiveness in primates: toward the ontogenesis of the social brain. Reviews in the Neurosciences, 23(5-6), 697–706. http://doi.org/10.1515/revneuro-2012-0055",database_search,no,x,,,,,,,A role for the superior colliculus in the modulation of threat responsiveness in primates: toward the ontogenesis of the social brain,,"Maior, Rafael S.; Hori, Etsuro; Uribe, Carlos E.; Saletti, Patricia G.; Ono, Taketoshi; Nishijo, Hisao; Tomaz, Carlos",Reviews in the Neurosciences,,,,10.1515/revneuro-2012-0055,,,,2012,
X-HTS 235,"Makela, P., Nasanen, R., Rovamo, J., & Melmoth, D. (2001). Identification of facial images in peripheral vision. Vision Research, 41(5), 599–610. http://doi.org/10.1016/S0042-6989(00)00259-5",database_search,yes,x,,,,,,,Identification of facial images in peripheral vision,,"Makela, P.; Nasanen, R.; Rovamo, J.; Melmoth, D.",Vision Research,,,,10.1016/S0042-6989(00)00259-5,,,,2001,
X-HTS 236,"Markova, G., & Legerstee, M. (2006). Contingency, imitation, and affect sharing: Foundations of infants’ social awareness. Developmental Psychology, 42(1), 132–141. http://doi.org/10.1037/0012-1649.42.1.132",database_search,no,x,,,,,,,"Contingency, imitation, and affect sharing: Foundations of infants' social awareness",,"Markova, G.; Legerstee, M.",Developmental Psychology,,,,10.1037/0012-1649.42.1.132,,,,2006,
X-HTS 237,"Martelli, M., Majaj, N. J., & Pelli, D. G. (2005). Are faces processed like words? A diagnostic test for recognition by parts. Journal of Vision, 5(1), 58–70. http://doi.org/10.1167/5.1.6",database_search,no,x,,,,,,,Are faces processed like words? A diagnostic test for recognition by parts,,"Martelli, M.; Majaj, N. J.; Pelli, D. G.",Journal of Vision,,,,10.1167/5.1.6,,,,2005,
X-HTS 238,"Matheson, H. E., Bilsbury, T. G., & McMullen, P. A. (2012). Second-Order Relational Face Processing Is Applied to Faces of Different Race and Photographic Contrast. Canadian Journal of Experimental Psychology-Revue Canadienne De Psychologie Experimentale, 66(1), 51–62. http://doi.org/10.1037/a0026062",database_search,no,x,,,,,,,Second-Order Relational Face Processing Is Applied to Faces of Different Race and Photographic Contrast,,"Matheson, H. E.; Bilsbury, T. G.; McMullen, P. A.",Canadian Journal of Experimental Psychology-Revue Canadienne De Psychologie Experimentale,,,,10.1037/a0026062,,,,2012,
X-HTS 239,"Matsuda, G., Ishiguro, H., & Hiraki, K. (2015). Infant discrimination of humanoid robots. Frontiers in Psychology, 6, 1397. http://doi.org/10.3389/fpsyg.2015.01397",database_search,yes,x,,,,,,,Infant discrimination of humanoid robots,,"Matsuda, Goh; Ishiguro, Hiroshi; Hiraki, Kazuo",Frontiers in Psychology,,,,10.3389/fpsyg.2015.01397,,,,2015,
X-HTS 240,"MAURER, D. (1989). 1ST COME, 1ST SERVED - INTERESTING SPECULATIONS BUT TOO MANY ASSUMPTIONS. Cahiers De Psychologie Cognitive-Current Psychology of Cognition, 9(1), 90–96.",database_search,no,x,,,,,,,"1ST COME, 1ST SERVED - INTERESTING SPECULATIONS BUT TOO MANY ASSUMPTIONS",,"MAURER, D.",Cahiers De Psychologie Cognitive-Current Psychology of Cognition,,,,,,,,1989,
X-HTS 241,"McCormick, M. (2003). Questions about functionalism in Kant’s philosophy of mind: lessons for cognitive science. Journal of Experimental & Theoretical Artificial Intelligence, 15(2), 255–266. http://doi.org/10.1080/0952813021000055180",database_search,no,x,,,,,,,Questions about functionalism in Kant's philosophy of mind: lessons for cognitive science,,"McCormick, M.",Journal of Experimental & Theoretical Artificial Intelligence,,,,10.1080/0952813021000055180,,,,2003,
X-HTS 242,"MCLAUGHLIN, F., OCONNOR, S., & DENI, R. (1981). INFANT STATE AND BEHAVIOR DURING THE 1ST POSTPARTUM HOUR. Psychological Record, 31(3), 455–458.",database_search,no,x,,,,,,,INFANT STATE AND BEHAVIOR DURING THE 1ST POSTPARTUM HOUR,,"MCLAUGHLIN, FJ; OCONNOR, S.; DENI, R.",Psychological Record,,,,,,,,1981,
X-HTS 243,"McMullen, P. A., Fisk, J. D., Phillips, S. J., & Maloney, W. J. (2000). Apperceptive agnosia and face recognition. Neurocase, 6(5), 403–414. http://doi.org/10.1080/13554790008402711",database_search,no,x,,,,,,,Apperceptive agnosia and face recognition,,"McMullen, P. A.; Fisk, J. D.; Phillips, S. J.; Maloney, W. J.",Neurocase,,,,10.1080/13554790008402711,,,,2000,
X-HTS 244,"McPartland, J. C., & Pelphrey, K. A. (2012). The Implications of Social Neuroscience for Social Disability. Journal of Autism and Developmental Disorders, 42(6), 1256–1262. http://doi.org/10.1007/s10803-012-1514-z",database_search,no,x,,,,,,,Event-related brain potentials reveal anomalies in temporal processing of faces in autism spectrum disorder,,"McPartland, J.; Dawson, G.; Webb, S. J.; Panagiotides, H.; Carver, L. J.",Journal of Child Psychology and Psychiatry,,,,10.1111/j.1469-7610.2004.00318.x,,,,2004,
X-HTS 245,"McPartland, J. C., Wu, J., Bailey, C. A., Mayes, L. C., Schultz, R. T., & Klin, A. (2011). Atypical neural specialization for social percepts in autism spectrum disorder. Social Neuroscience, 6(5-6), 436–451. http://doi.org/10.1080/17470919.2011.586880",database_search,no,x,,,,,,,The Implications of Social Neuroscience for Social Disability,,"McPartland, James C.; Pelphrey, Kevin A.",Journal of Autism and Developmental Disorders,,,,10.1007/s10803-012-1514-z,,,,2012,
X-HTS 246,"McPartland, J., Dawson, G., Webb, S. J., Panagiotides, H., & Carver, L. J. (2004). Event-related brain potentials reveal anomalies in temporal processing of faces in autism spectrum disorder. Journal of Child Psychology and Psychiatry, 45(7), 1235–1245. http://doi.org/10.1111/j.1469-7610.2004.00318.x",database_search,no,x,,,,,,,Atypical neural specialization for social percepts in autism spectrum disorder,,"McPartland, James C.; Wu, Jia; Bailey, Christopher A.; Mayes, Linda C.; Schultz, Robert T.; Klin, Ami",Social Neuroscience,,,,10.1080/17470919.2011.586880,,,,2011,
X-HTS 247,"Meloni, M. (2014). How biology became social, and what it means for social theory. Sociological Review, 62(3), 593–614. http://doi.org/10.1111/1467-954X.12151",database_search,no,x,,,,,,,"How biology became social, and what it means for social theory",,"Meloni, Maurizio",Sociological Review,,,,10.1111/1467-954X.12151,,,,2014,
X-HTS 248,"Meltzoff, A. N., & Moore, M. K. (1997). Explaining facial imitation: A theoretical model. Early Development & Parenting, 6(3-4), 179–192. http://doi.org/10.1002/(SICI)1099-0917(199709/12)6:3/4<179::AID-EDP157>3.3.CO;2-I",database_search,no,x,,,,,,,Explaining facial imitation: A theoretical model,,"Meltzoff, A. N.; Moore, M. K.",Early Development & Parenting,,,,10.1002/(SICI)1099-0917(199709/12)6:3/4<179::AID-EDP157>3.3.CO;2-I,,,,1997,
X-HTS 249,"Minami, T., Nakajima, K., Changvisommid, L., & Nakauchi, S. (2015). THE EFFECTS OF FACIAL COLOR AND INVERSION ON THE N170 EVENT-RELATED POTENTIAL (ERP) COMPONENT. Neuroscience, 311, 341–348. http://doi.org/10.1016/j.neuroscience.2015.10.019",database_search,no,x,,,,,,,THE EFFECTS OF FACIAL COLOR AND INVERSION ON THE N170 EVENT-RELATED POTENTIAL (ERP) COMPONENT,,"Minami, T.; Nakajima, K.; Changvisommid, L.; Nakauchi, S.",Neuroscience,,,,10.1016/j.neuroscience.2015.10.019,,,,2015,
X-HTS 250,"Mitchel, A. D., & Weiss, D. J. (2014). Visual speech segmentation: using facial cues to locate word boundaries in continuous speech. Language Cognition and Neuroscience, 29(7), 771–780. http://doi.org/10.1080/01690965.2013.791703",database_search,no,x,,,,,,,Visual speech segmentation: using facial cues to locate word boundaries in continuous speech,,"Mitchel, Aaron D.; Weiss, Daniel J.",Language Cognition and Neuroscience,,,,10.1080/01690965.2013.791703,,,,2014,
X-HTS 251,"Mizuno, Y., Takeshita, H., & Matsuzawa, T. (2006). Behavior of infant chimpanzees during the night in the first 4 months of life: Smiling and suckling in relation to behavioral state. Infancy, 9(2), 221–240. http://doi.org/10.1207/s15327078in0902_7",database_search,no,x,,,,,,,Behavior of infant chimpanzees during the night in the first 4 months of life: Smiling and suckling in relation to behavioral state,,"Mizuno, Y.; Takeshita, H.; Matsuzawa, T.",Infancy,,,,10.1207/s15327078in0902_7,,,,2006,
X-HTS 252,"Mondloch, C. J., Le Grand, R., & Maurer, D. (2002). Configural face processing develops more slowly than featural face processing. Perception, 31(5), 553–566. http://doi.org/10.1068/p3339",database_search,no,x,,,,,,,Configural face processing develops more slowly than featural face processing,,"Mondloch, C. J.; Le Grand, R.; Maurer, D.",Perception,,,,10.1068/p3339,,,,2002,
X-HTS 253,"Mondloch, C. J., Lewis, T. L., Levin, A. V., & Maurer, D. (2013). Infant face preferences after binocular visual deprivation. International Journal of Behavioral Development, 37(2), 148–153. http://doi.org/10.1177/0165025412471221",database_search,no,x,,,,,,,Infant face preferences after binocular visual deprivation,,"Mondloch, Catherine J.; Lewis, Terri L.; Levin, Alex V.; Maurer, Daphne",International Journal of Behavioral Development,,,,10.1177/0165025412471221,,,,2013,
X-HTS 254,"Mondloch, C. J., Segalowitz, S. J., Lewis, T. L., Dywan, J., Le Grand, R., & Maurer, D. (2013). The effect of early visual deprivation on the development of face detection. Developmental Science, 16(5), 728–742. http://doi.org/10.1111/desc.12065",database_search,no,x,,,,,,,The effect of early visual deprivation on the development of face detection,,"Mondloch, Catherine J.; Segalowitz, Sidney J.; Lewis, Terri L.; Dywan, Jane; Le Grand, Richard; Maurer, Daphne",Developmental Science,,,,10.1111/desc.12065,,,,2013,
X-HTS 255,"MORGAN, H. (1980). HOW SCHOOLS FAIL BLACK-CHILDREN. Social Policy, 10(4), 49–54.",database_search,no,x,,,,,,,HOW SCHOOLS FAIL BLACK-CHILDREN,,"MORGAN, H.",Social Policy,,,,,,,,1980,
X-HTS 256,"MORTON, J., & JOHNSON, M. (1991). CONSPEC AND CONLERN - A 2-PROCESS THEORY OF INFANT FACE RECOGNITION. Psychological Review, 98(2), 164–181. http://doi.org/10.1037//0033-295X.98.2.164",database_search,no,x,,,,,,,CONSPEC AND CONLERN - A 2-PROCESS THEORY OF INFANT FACE RECOGNITION,,"MORTON, J.; JOHNSON, MH",Psychological Review,,,,10.1037//0033-295X.98.2.164,,,,1991,
X-HTS 257,"MUIR, D., HUMPHREY, D., & HUMPHREY, G. (1994). PATTERN AND SPACE-PERCEPTION IN YOUNG INFANTS. Spatial Vision, 8(1), 141–165.",database_search,yes,x,,,,,,,PATTERN AND SPACE-PERCEPTION IN YOUNG INFANTS,,"MUIR, DW; HUMPHREY, DE; HUMPHREY, GK",Spatial Vision,,,,,,,,1994,
X-HTS 258,"MUIR, D., & RACHLONGMAN, K. (1989). ONCE MORE WITH EXPRESSION - ON DESCHONEN AND MATHIVET (1989) MODEL FOR THE DEVELOPMENT OF FACE PERCEPTION IN HUMAN INFANTS. Cahiers De Psychologie Cognitive-Current Psychology of Cognition, 9(1), 103–109.",database_search,no,x,,,,,,,ONCE MORE WITH EXPRESSION - ON DESCHONEN AND MATHIVET (1989) MODEL FOR THE DEVELOPMENT OF FACE PERCEPTION IN HUMAN INFANTS,,"MUIR, DW; RACHLONGMAN, K.",Cahiers De Psychologie Cognitive-Current Psychology of Cognition,,,,,,,,1989,
X-HTS 259,"MURRAY, L., COOPER, P., & STEIN, A. (1991). POSTNATAL DEPRESSION AND INFANT DEVELOPMENT. British Medical Journal, 302(6783), 978–979.",database_search,no,x,,,,,,,POSTNATAL DEPRESSION AND INFANT DEVELOPMENT,,"MURRAY, L.; COOPER, PJ; STEIN, A.",British Medical Journal,,,,,,,,1991,
X-HTS 260,"MURRAY, L., & STEIN, A. (1989). THE EFFECTS OF POSTNATAL DEPRESSION ON THE INFANT. Baillieres Clinical Obstetrics and Gynaecology, 3(4), 921–933. http://doi.org/10.1016/S0950-3552(89)80072-0",database_search,no,x,,,,,,,THE EFFECTS OF POSTNATAL DEPRESSION ON THE INFANT,,"MURRAY, L.; STEIN, A.",Baillieres Clinical Obstetrics and Gynaecology,,,,10.1016/S0950-3552(89)80072-0,,,,1989,
X-HTS 261,"Myowa-Yamakoshi, M. (2011). Development of Facial Information Processing in Nonhuman Primates. (T. Matsuzawa, M. Tomonaga, & M. Tanaka, Eds.).",database_search,no,x,,,,,,,Development of face recognition in an infant gibbon (Hylobates agilis),,"Myowa-Yamakoshi, M.; Tomonaga, M.",Infant Behavior & Development,,,,10.1016/S0163-6383(01)00076-5,,,,2001,
X-HTS 262,"Myowa-Yamakoshi, M., & Tomonaga, M. (2001). Development of face recognition in an infant gibbon (Hylobates agilis). Infant Behavior & Development, 24(2), 215–227. http://doi.org/10.1016/S0163-6383(01)00076-5",database_search,no,x,,,,,,,Development of face recognition in infant chimpanzees (Pan troglodytes),,"Myowa-Yamakoshi, M.; Yamaguchi, M. K.; Tomonaga, M.; Tanaka, M.; Matsuzawa, T.",Cognitive Development,,,,10.1016/j.cogdev.2004.12.002,,,,2005,
X-HTS 263,"Myowa-Yamakoshi, M., Yamaguchi, M. K., Tomonaga, M., Tanaka, M., & Matsuzawa, T. (2005). Development of face recognition in infant chimpanzees (Pan troglodytes). Cognitive Development, 20(1), 49–63. http://doi.org/10.1016/j.cogdev.2004.12.002",database_search,no,x,,,,,,,Development of Facial Information Processing in Nonhuman Primates,,"Myowa-Yamakoshi, Masako",,,,,,,,,2011,
X-HTS 264,"NACHSON, I. (1995). ON THE MODULARITY OF FACE RECOGNITION - THE RIDDLE OF DOMAIN SPECIFICITY. Journal of Clinical and Experimental Neuropsychology, 17(2), 256–275. http://doi.org/10.1080/01688639508405122",database_search,yes,x,,,,,,,ON THE MODULARITY OF FACE RECOGNITION - THE RIDDLE OF DOMAIN SPECIFICITY,,"NACHSON, I.",Journal of Clinical and Experimental Neuropsychology,,,,10.1080/01688639508405122,,,,1995,
X-HTS 265,"Nagy, E. (2011). The Newborn Infant: A Missing Stage in Developmental Psychology. Infant and Child Development, 20(1), 3–19. http://doi.org/10.1002/icd.683",database_search,yes,x,,,,,,,Homo imitans or homo provocans? Human imprinting model of neonatal imitation,,"Nagy, E.; Molnar, P.",Infant Behavior & Development,,,,10.1016/j.infbeh.2003.06.004,,,,2004,
X-HTS 266,"Nagy, E., & Molnar, P. (2004). Homo imitans or homo provocans? Human imprinting model of neonatal imitation. Infant Behavior & Development, 27(1), 54–63. http://doi.org/10.1016/j.infbeh.2003.06.004",database_search,no,x,,,,,,,The Newborn Infant: A Missing Stage in Developmental Psychology,,"Nagy, Emese",Infant and Child Development,,,,10.1002/icd.683,,,,2011,
X-HTS 267,"Nagy, E., Pilling, K., Orvos, H., & Molnar, P. (2013). Imitation of Tongue Protrusion in Human Neonates: Specificity of the Response in a Large Sample. Developmental Psychology, 49(9), 1628–1638. http://doi.org/10.1037/a0031127",database_search,no,x,,,,,,,Imitation of Tongue Protrusion in Human Neonates: Specificity of the Response in a Large Sample,,"Nagy, Emese; Pilling, Karen; Orvos, Hajnalka; Molnar, Peter",Developmental Psychology,,,,10.1037/a0031127,,,,2013,
X-HTS 268,"Nakajima, K., Minami, T., & Nakauchi, S. (2012). The face-selective N170 component is modulated by facial color. Neuropsychologia, 50(10), 2499–2505. http://doi.org/10.1016/j.neuropsychologia.2012.06.022",database_search,no,x,,,,,,,The face-selective N170 component is modulated by facial color,,"Nakajima, Kae; Minami, Tetsuto; Nakauchi, Shigeki",Neuropsychologia,,,,10.1016/j.neuropsychologia.2012.06.022,,,,2012,
X-HTS 269,"Nardini, M., Braddick, O., Atkinson, J., Cowie, D. A., Ahmed, T., & Reidy, H. (2008). Uneven integration for perception and action cues in children’s working memory. Cognitive Neuropsychology, 25(7-8), 968–984. http://doi.org/10.1080/02643290701866028",database_search,no,x,,,,,,,Uneven integration for perception and action cues in children's working memory,,"Nardini, Marko; Braddick, Oliver; Atkinson, Janette; Cowie, Dorothy A.; Ahmed, Taski; Reidy, Hannah",Cognitive Neuropsychology,,,,10.1080/02643290701866028,,,,2008,
X-HTS 270,"Nelson, C. A. (2001). The development and neural bases of face recognition. Infant and Child Development, 10(1-2), 3–18. http://doi.org/10.1002/icd.239",database_search,no,x,,,,,,,The development and neural bases of face recognition,,"Nelson, C. A.",Infant and Child Development,,,,10.1002/icd.239,,,,2001,
X-HTS 271,"Nelson, C. A., & Snyder, K. (2005). The segregation of face and object processing in development: A model system of categorization? (L. Gershkoff-Stowe & D. H. Rakison, Eds.).",database_search,no,x,,,,,,,The segregation of face and object processing in development: A model system of categorization?,,"Nelson, C. A.; Snyder, K.",,,,,,,,,2005,
X-HTS 272,"NELSON, C., & LUDEMANN, P. (1989). PAST, CURRENT, AND FUTURE-TRENDS IN INFANT FACE PERCEPTION RESEARCH. Canadian Journal of Psychology-Revue Canadienne De Psychologie, 43(2), 183–198. http://doi.org/10.1037/h0084221",database_search,no,x,,,,,,,"PAST, CURRENT, AND FUTURE-TRENDS IN INFANT FACE PERCEPTION RESEARCH",,"NELSON, CA; LUDEMANN, PM",Canadian Journal of Psychology-Revue Canadienne De Psychologie,,,,10.1037/h0084221,,,,1989,
X-HTS 273,"NELSON, L., RUBIN, S., WAGNER, R., & BRETON, M. (1984). DEVELOPMENTAL ASPECTS IN THE ASSESSMENT OF VISUAL FUNCTION IN YOUNG-CHILDREN. Pediatrics, 73(3), 375–381.",database_search,no,x,,,,,,,DEVELOPMENTAL ASPECTS IN THE ASSESSMENT OF VISUAL FUNCTION IN YOUNG-CHILDREN,,"NELSON, LB; RUBIN, SE; WAGNER, RS; BRETON, ME",Pediatrics,,,,,,,,1984,
X-HTS 274,"Neuhaus, E., Beauchaine, T. P., & Bernier, R. (2010). Neurobiological correlates of social functioning in autism. Clinical Psychology Review, 30(6), 733–748. http://doi.org/10.1016/j.cpr.2010.05.007",database_search,no,x,,,,,,,Neurobiological correlates of social functioning in autism,,"Neuhaus, Emily; Beauchaine, Theodore P.; Bernier, Raphael",Clinical Psychology Review,,,,10.1016/j.cpr.2010.05.007,,,,2010,
X-HTS 275,"Nguyen, V. Q., Gillen, D. L., & Dick, M. B. (2014). Memory for unfamiliar faces differentiates mild cognitive impairment from normal aging. Journal of Clinical and Experimental Neuropsychology, 36(6), 607–620. http://doi.org/10.1080/13803395.2014.919992",database_search,no,x,,,,,,,Memory for unfamiliar faces differentiates mild cognitive impairment from normal aging,,"Nguyen, Vinh Q.; Gillen, Daniel L.; Dick, Malcolm B.",Journal of Clinical and Experimental Neuropsychology,,,,10.1080/13803395.2014.919992,,,,2014,
X-HTS 276,"Nolan, A., & Lawrence, C. (2009). A Pilot Study of a Nursing Intervention Protocol to Minimize Maternal-Infant Separation After Cesarean Birth. Jognn-Journal of Obstetric Gynecologic and Neonatal Nursing, 38(4), 430–442. http://doi.org/10.1111/j.1552-6909.2009.01039.x",database_search,no,x,,,,,,,A Pilot Study of a Nursing Intervention Protocol to Minimize Maternal-Infant Separation After Cesarean Birth,,"Nolan, Anne; Lawrence, Carol",Jognn-Journal of Obstetric Gynecologic and Neonatal Nursing,,,,10.1111/j.1552-6909.2009.01039.x,,,,2009,
X-HTS 277,"Norman, J. (2002). Adequacy and utility of the dual-process approach to perception: Time (and research) will tell. Behavioral and Brain Sciences, 25(1), 121–144.",database_search,no,x,,,,,,,Adequacy and utility of the dual-process approach to perception: Time (and research) will tell,,"Norman, J.",Behavioral and Brain Sciences,,,,,,,,2002,
X-HTS 278,"OEHLER, J. (1993). DEVELOPMENTAL CARE OF LOW-BIRTH-WEIGHT INFANTS. Nursing Clinics of North America, 28(2), 289–301.",database_search,no,x,,,,,,,Face Recognition in Humans and Machines,,"O'Toole, Alice; Tistarelli, Massimo",Handbook of Remote Biometrics for Surveillance and Security,,,,,,,,2009,
X-HTS 279,"O’Toole, A., & Tistarelli, M. (2009). Face Recognition in Humans and Machines. In M. Tistarelli, S. Z. Li, & R. Chellappa (Eds.), Handbook of Remote Biometrics for Surveillance and Security (pp. 111–153).",database_search,no,x,,,,,,,DEVELOPMENTAL CARE OF LOW-BIRTH-WEIGHT INFANTS,,"OEHLER, JM",Nursing Clinics of North America,,,,,,,,1993,
