UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XWeg - 176,"Kooijman, V., Hagoort, P., & Cutler, A. (2009). Prosodic Structure in Early Word Segmentation: ERP Evidence From Dutch Ten-Month-Olds. Infancy, 14(6), 591–612. http://doi.org/10.1080/15250000903263957",database_search,no,x,,,,,,,Prosodic Structure in Early Word Segmentation: ERP Evidence From Dutch Ten-Month-Olds,,"Kooijman, Valesca; Hagoort, Peter; Cutler, Anne",Infancy,,,,10.1080/15250000903263957,,,,2009,
XWeg - 177,"Kooijman, V., Johnson, E. K., & Cutler, A. (2008). Reflections on reflections of infant word recognition. In A. D. Friederici & G. Thierry (Eds.), Early Language Development: Bridging Brain and Behaviour (Vol. 5, pp. 91–114).",database_search,,,,,,,,,Reflections on reflections of infant word recognition,,"Kooijman, Valesca; Johnson, Elizabeth K.; Cutler, Anne",Early Language Development: Bridging Brain and Behaviour,,,,,,,,2008,
XWeg - 178,"Kooijman, V., Junge, C., Johnson, E. K., Hagoort, P., & Cutler, A. (2013). Predictive brain signals of linguistic development. Frontiers in Psychology, 4, 25. http://doi.org/10.3389/fpsyg.2013.00025",database_search,no,x,,,,,,,Predictive brain signals of linguistic development,,"Kooijman, Valesca; Junge, Caroline; Johnson, Elizabeth K.; Hagoort, Peter; Cutler, Anne",Frontiers in Psychology,,,,10.3389/fpsyg.2013.00025,,,,2013,
XWeg - 179,"Kuhl, P., & Rivera-Gaxiola, M. (2008). Neural substrates of language acquisition. In Annual Review of Neuroscience (Vol. 31, pp. 511–534).",database_search,no,x,,,,,,,Neural substrates of language acquisition,,"Kuhl, Patricia; Rivera-Gaxiola, Maritza",Annual Review of Neuroscience,,,,,,,,2008,
XWeg - 180,"Lacerda, F., & Lindblom, B. (1998). Some remarks on Tallal’s transform in the light of emergent phonology. (C. VonEuler, I. Lundberg, & R. Llinas, Eds.) (Vol. 70).",database_search,no,x,,,,,,,Some remarks on Tallal's transform in the light of emergent phonology,,"Lacerda, F.; Lindblom, B.",,,,,,,,,1998,
XWeg - 181,"Lacerda, F., & Sundberg, U. (2001). Auditory and articulatory biases influence the initial stages of the language acquisition process. (F. Lacerda, C. VonHofsten, & M. Heimann, Eds.).",database_search,no,x,,,,,,,Auditory and articulatory biases influence the initial stages of the language acquisition process,,"Lacerda, F.; Sundberg, U.",,,,,,,,,2001,
XWeg - 182,"Lalonde, C. E., & Werker, J. F. (1995). Cognitive influences on cross-language speech perception in infancy. Infant Behavior & Development, 18(4), 459–475. http://doi.org/10.1016/0163-6383(95)90035-7",database_search,no,x,,,,,,,Cognitive influences on cross-language speech perception in infancy,,"Lalonde, C. E.; Werker, J. F.",Infant Behavior & Development,,,,10.1016/0163-6383(95)90035-7,,,,1995,
XWeg - 183,"Lew-Williams, C., Pelucchi, B., & Saffran, J. R. (2011). Isolated words enhance statistical language learning in infancy. Developmental Science, 14(6), 1323–1329. http://doi.org/10.1111/j.1467-7687.2011.01079.x",database_search,yes,x,,,,,,,Isolated words enhance statistical language learning in infancy,,"Lew-Williams, Casey; Pelucchi, Bruna; Saffran, Jenny R.",Developmental Science,,,,10.1111/j.1467-7687.2011.01079.x,,,,2011,
XWeg - 184,"Li, P., Tan, L. H., Bates, E., & Tzeng, O. J. L. (Eds.). (2006). The Handbook of East Asian Psycholinguistics Volume 1: Chinese Preface. Handbook of East Asian Psycholinguistics, Vol 1: Chinese, XIX–+. ",database_search,no,x,,,,,,,The Handbook of East Asian Psycholinguistics Volume 1: Chinese Preface,,,"Handbook of East Asian Psycholinguistics, Vol 1: Chinese",,,,,,,,2006,
XWeg - 185,"Lieven, E. (2010). Bilingual Language Acquisition Commentary on Sebastian-Galles. Human Development, 53(5), 256–263. http://doi.org/10.1159/000321285",database_search,no,x,,,,,,,Bilingual Language Acquisition Commentary on Sebastian-Galles,,"Lieven, Elena",Human Development,,,,10.1159/000321285,,,,2010,
XWeg - 186,"Liu, M., & Huang, T. S. (2006). A Bayesian predictive method for automatic speech segmentation. In Y. Y. Tang, S. P. Wang, G. Lorette, D. S. Yeung, & H. Yan (Eds.), 18th International Conference on Pattern Recognition, Vol 4, Proceedings (pp. 290–293).",database_search,no,x,,,,,,,A Bayesian predictive method for automatic speech segmentation,,"Liu, Ming; Huang, Thomas S.","18th International Conference on Pattern Recognition, Vol 4, Proceedings",,,,,,,,2006,
XWeg - 187,"Locke, J. L., & Bogin, B. (2006). Life history and language: Selection in development. Behavioral and Brain Sciences, 29(3), 301–325.",database_search,no,x,,,,,,,Life history and language: Selection in development,,"Locke, John L.; Bogin, Barry",Behavioral and Brain Sciences,,,,,,,,2006,
XWeg - 188,"Longobardi, E., Rossi-Arnaud, C., Spataro, P., Putnick, D. L., & Bornstein, M. H. (2015). Children’s acquisition of nouns and verbs in Italian: contrasting the roles of frequency and positional salience in maternal language. Journal of Child Language, 42(1), 95–121. http://doi.org/10.1017/S0305000913000597",database_search,yes,x,,,,,,,Children's acquisition of nouns and verbs in Italian: contrasting the roles of frequency and positional salience in maternal language,,"Longobardi, Emiddia; Rossi-Arnaud, Clelia; Spataro, Pietro; Putnick, Diane L.; Bornstein, Marc H.",Journal of Child Language,,,,10.1017/S0305000913000597,,,,2015,
XWeg - 189,"Ludke, K. M., Ferreira, F., & Overy, K. (2014). Singing can facilitate foreign language learning. Memory & Cognition, 42(1), 41–52. http://doi.org/10.3758/s13421-013-0342-5",database_search,no,x,,,,,,,Singing can facilitate foreign language learning,,"Ludke, Karen M.; Ferreira, Fernanda; Overy, Katie",Memory & Cognition,,,,10.3758/s13421-013-0342-5,,,,2014,
XWeg - 190,"Lust, B. C. (2006). Child Language: Acquisition and Growth.",database_search,no,x,,,,,,,Child Language: Acquisition and Growth,,"Lust, B. C.",,,,,,,,,2006,
XWeg - 191,"Lyon, C., Nehaniv, C. L., & Saunders, J. (2012). Interactive Language Learning by Robots: The Transition from Babbling to Word Forms. Plos One, 7(6), e38236. http://doi.org/10.1371/journal.pone.0038236",database_search,no,x,,,,,,,Interactive Language Learning by Robots: The Transition from Babbling to Word Forms,,"Lyon, Caroline; Nehaniv, Chrystopher L.; Saunders, Joe",Plos One,,,,10.1371/journal.pone.0038236,,,,2012,
XWeg - 192,"Machado, N. P., Alves, R. O., Nascimento, C. R. do, Lucena, A. M., Ferreira, P. R., Parlato-Oliveira, E., & Carvalho, S. A. da S. (2013). Investigação do reconhecimento do próprio nome em bebês de 4 a 5 meses: estudo piloto. Revista CEFAC, 15(5), 1080–1087. http://doi.org/10.1590/S1516-18462013000500004",database_search,no,x,,,,,,,Investigação do reconhecimento do próprio nome em bebês de 4 a 5 meses: estudo piloto,,"Machado, Nárli Pereira; Alves, Renato Oliveira; Nascimento, Cynthia Ribeiro do; Lucena, Aline Moreira; Ferreira, Patrícia Reis; Parlato-Oliveira, Erika; Carvalho, Sirley Alves da Silva",Revista CEFAC,,,,10.1590/S1516-18462013000500004,,,,2013,
XWeg - 193,"MacWhinney, B. (1998). Models of the emergence of language. Annual Review of Psychology, 49, 199–227. http://doi.org/10.1146/annurev.psych.49.1.199",database_search,no,x,,,,,,,Models of the emergence of language,,"MacWhinney, B.",Annual Review of Psychology,,,,10.1146/annurev.psych.49.1.199,,,,1998,
XWeg - 194,"Maennel, C., & Friederici, A. D. (2009). Pauses and Intonational Phrasing: ERP Studies in 5-month-old German Infants and Adults. Journal of Cognitive Neuroscience, 21(10), 1988–2006. http://doi.org/10.1162/jocn.2009.21221",database_search,no,x,,,,,,,Pauses and Intonational Phrasing: ERP Studies in 5-month-old German Infants and Adults,,"Maennel, Claudia; Friederici, Angela D.",Journal of Cognitive Neuroscience,,,,10.1162/jocn.2009.21221,,,,2009,
XWeg - 195,"Maennel, C., & Friederici, A. D. (2013). Accentuate or repeat? Brain signatures of developmental periods in infant word recognition. Cortex, 49(10), 2788–2798. http://doi.org/10.1016/j.cortex.2013.09.003",database_search,no,x,,,,,,,Accentuate or repeat? Brain signatures of developmental periods in infant word recognition,,"Maennel, Claudia; Friederici, Angela D.",Cortex,,,,10.1016/j.cortex.2013.09.003,,,,2013,
XWeg - 196,"Mani, N., & Plunkett, K. (2010). Twelve-Month-Olds Know Their Cups From Their Keps and Tups. Infancy, 15(5), 445–470. http://doi.org/10.1111/j.1532-7078.2009.00027.x",database_search,yes,x,,,,,,,Twelve-Month-Olds Know Their Cups From Their Keps and Tups,,"Mani, Nivedita; Plunkett, Kim",Infancy,,,,10.1111/j.1532-7078.2009.00027.x,,,,2010,
XWeg - 197,"Marchetto, E., & Bonatti, L. L. (2013). Words and possible words in early language acquisition. Cognitive Psychology, 67(3), 130–150. http://doi.org/10.1016/j.cogpsych.2013.08.001",database_search,yes,include,,,exclude,test for recognition of words following the same rule (so not similar but not necessarily identifcal words),,,Words and possible words in early language acquisition,http://www.sciencedirect.com.gate3.inist.fr/science/article/pii/S001002851300042X,"Marchetto, Erika; Bonatti, Luca L.",Cognitive Psychology,,,,10.1016/j.cogpsych.2013.08.001,,,,2013,
XWeg - 198,"Marchetto, E., & Bonatti, L. L. (2015). Finding words and word structure in artificial speech: the development of infants’ sensitivity to morphosyntactic regularities. Journal of Child Language, 42(4), 873–902. http://doi.org/10.1017/S0305000914000452",database_search,yes,include,,,exclude,recognition of rule words orstream of sounds,,,Finding words and word structure in artificial speech: the development of infants' sensitivity to morphosyntactic regularities,https://www.researchgate.net/publication/266744043_Finding_words_and_word_structure_in_artificial_speech_The_development_of_infants'_sensitivity_to_morphosyntactic_regularities,"Marchetto, Erika; Bonatti, Luca L.",Journal of Child Language,,,,10.1017/S0305000914000452,,,,2015,
XWeg - 199,"Marchman, V. A. (1997). Models of language development: An emergentist’’ perspective. Mental Retardation and Developmental Disabilities Research Reviews, 3(4), 293–299. http://doi.org/10.1002/(SICI)1098-2779(1997)3:4<293::AID-MRDD3>3.0.CO;2-P",database_search,no,x,,,,,,,Models of language development: An ''emergentist'' perspective,,"Marchman, V. A.",Mental Retardation and Developmental Disabilities Research Reviews,,,,10.1002/(SICI)1098-2779(1997)3:4<293::AID-MRDD3>3.0.CO;2-P,,,,1997,
XWeg - 200,"Marcus, G. F., Vijayan, S., Rao, S. B., & Vishton, P. M. (1999). Rule learning by seven-month-old infants. Science, 283(5398), 77–80. http://doi.org/10.1126/science.283.5398.77",database_search,no,x,,,,,,,Rule learning by seven-month-old infants,,"Marcus, G. F.; Vijayan, S.; Rao, S. B.; Vishton, P. M.",Science,,,,10.1126/science.283.5398.77,,,,1999,
XWeg - 201,"Marinellie, S. A., & Chan, Y.-L. (2006). The effect of word frequency on noun and verb definitions: A developmental study. Journal of Speech Language and Hearing Research, 49(5), 1001–1021. http://doi.org/10.1044/1092-4388(2006/072)",database_search,no,x,,,,,,,The effect of word frequency on noun and verb definitions: A developmental study,,"Marinellie, Sally A.; Chan, Yen-Ling",Journal of Speech Language and Hearing Research,,,,10.1044/1092-4388(2006/072),,,,2006,
XWeg - 202,"Markson, L. (2006). Core mechanisms of word learning. In Y. Munakata & M. H. Johnson (Eds.), Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi (pp. 111–128).",database_search,no,x,,,,,,,Core mechanisms of word learning,,"Markson, Lori",Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi,,,,,,,,2006,
10 - WSeg,"Marquis, A., & Shi, R. (2008). Segmentation of verb forms in preverbal infants. Journal of the Acoustical Society of America, 123(4), EL105–EL110. http://doi.org/10.1121/1.2884082",database_search,yes,include,,,include,bisyl French ; word > speech ; verbs xp 1,include,means and SE provided,Segmentation of verb forms in preverbal infants,http://www.gr.uqam.ca/Publications/Marquis%20&%20Shi%20JASA%202008.pdf,"Marquis, Alexandra; Shi, Rushen",Journal of the Acoustical Society of America,,,,10.1121/1.2884082,,,,2008,
XWeg - 203,"Martin, A., Peperkamp, S., & Dupoux, E. (2013). Learning Phonemes With a Proto-Lexicon. Cognitive Science, 37(1), 103–124. http://doi.org/10.1111/j.1551-6709.2012.01267.x",database_search,no,x,,,,,,,Learning Phonemes With a Proto-Lexicon,,"Martin, Andrew; Peperkamp, Sharon; Dupoux, Emmanuel",Cognitive Science,,,,10.1111/j.1551-6709.2012.01267.x,,,,2013,
XWeg - 204,"Mather, E., & Plunkett, K. (2010). Novel labels support 10-month-olds’ attention to novel objects. Journal of Experimental Child Psychology, 105(3), 232–242. http://doi.org/10.1016/j.jecp.2009.11.004",database_search,no,x,,,,,,,Novel labels support 10-month-olds' attention to novel objects,,"Mather, Emily; Plunkett, Kim",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2009.11.004,,,,2010,
XWeg - 205,"Mattys, S. L., & Jusczyk, P. W. (2001b). Phonotactic cues for segmentation of fluent speech by infants. Cognition, 78(2), 91–121. http://doi.org/10.1016/S0010-0277(00)00109-8",database_search,yes,include,,,exclude,tests for influence of adjacent words,,,Phonotactic cues for segmentation of fluent speech by infants,http://ac.els-cdn.com/S0010027700001098/1-s2.0-S0010027700001098-main.pdf?_tid=d3f38f7e-01c8-11e6-a985-00000aacb361&acdnat=1460587454_0306de38b4b14df23f0144ff198f19f0,"Mattys, S. L.; Jusczyk, P. W.",Cognition,,,,10.1016/S0010-0277(00)00109-8,,,,2001,
XWeg - 206,"Mattys, S. L., & Jusczyk, P. W. (2001a). Do infants segment words or recurring contiguous patterns? Journal of Experimental Psychology-Human Perception and Performance, 27(3), 644–655. http://doi.org/10.1037//0096-1523.27.3.644 ",database_search,yes,include,,,exclude,tests for recognition of simiar sound sequences with different boundaries cues,,,Do infants segment words or recurring contiguous patterns?,http://www.apa.org/pubs/journals/releases/xhp273644.pdf,"Mattys, S. L.; Jusczyk, P. W.",Journal of Experimental Psychology-Human Perception and Performance,,,,10.1037//0096-1523.27.3.644,,,,2001,
XWeg - 207,"Maye, J., Werker, J. F., & Gerken, L. (2002). Infant sensitivity to distributional information can affect phonetic discrimination. Cognition, 82(3), B101–B111. http://doi.org/10.1016/S0010-0277(01)00157-3",database_search,yes,include,,,exclude,stream of sounds and not fluent speech,,,Infant sensitivity to distributional information can affect phonetic discrimination,http://www.sciencedirect.com.gate3.inist.fr/science/article/pii/S0010027701001573,"Maye, J.; Werker, J. F.; Gerken, L.",Cognition,,,,10.1016/S0010-0277(01)00157-3,,,,2002,
XWeg - 208,"Mayor, J., & Plunkett, K. (2010). A Neurocomputational Account of Taxonomic Responding and Fast Mapping in Early Word Learning. Psychological Review, 117(1), 1–31. http://doi.org/10.1037/a0018130",database_search,no,x,,,,,,,A Neurocomputational Account of Taxonomic Responding and Fast Mapping in Early Word Learning,,"Mayor, Julien; Plunkett, Kim",Psychological Review,,,,10.1037/a0018130,,,,2010,
XWeg - 209,"Mayor, J., & Plunkett, K. (2014). Infant word recognition: Insights from TRACE simulations. Journal of Memory and Language, 71, 89–123. http://doi.org/10.1016/j.jml.2013.09.009",database_search,no,x,,,,,,,Infant word recognition: Insights from TRACE simulations,,"Mayor, Julien; Plunkett, Kim",Journal of Memory and Language,,,,10.1016/j.jml.2013.09.009,,,,2014,
XWeg - 210,"McMurray, B., & Aslin, R. N. (2005). Infants are sensitive to within-category variation in speech perception. Cognition, 95(2), B15–B26. http://doi.org/10.1016/j.cognition.2004.07.005",database_search,yes,x,,,,,,,Infants are sensitive to within-category variation in speech perception,,"McMurray, B.; Aslin, R. N.",Cognition,,,,10.1016/j.cognition.2004.07.005,,,,2005,
XWeg - 211,"McRoberts, G. W., McDonough, C., & Lakusta, L. (2009). The Role of Verbal Repetition in the Development of Infant Speech Preferences From 4 to 14 Months of Age. Infancy, 14(2), 162–194. http://doi.org/10.1080/15250000802707062",database_search,no,x,,,,,,,The Role of Verbal Repetition in the Development of Infant Speech Preferences From 4 to 14 Months of Age,,"McRoberts, Gerald W.; McDonough, Colleen; Lakusta, Laura",Infancy,,,,10.1080/15250000802707062,,,,2009,
XWeg - 212,"Mehler, J., Christophe, A., & Ramus, F. (2000). How infants acquire language: Some preliminary observations. (A. Marantz, Y. Miyashita, & W. ONeil, Eds.).",database_search,no,x,,,,,,,How infants acquire language: Some preliminary observations,,"Mehler, J.; Christophe, A.; Ramus, F.",,,,,,,,,2000,
XWeg - 213,"Meins, E., Fernyhough, C., de Rosnay, M., Arnott, B., Leekam, S. R., & Turner, M. (2012). Mind-Mindedness as a Multidimensional Construct: Appropriate and Nonattuned Mind-Related Comments Independently Predict Infant-Mother Attachment in a Socially Diverse Sample. Infancy, 17(4), 393–415. http://doi.org/10.1111/j.1532-7078.2011.00087.x",database_search,no,x,,,,,,,Mind-Mindedness as a Multidimensional Construct: Appropriate and Nonattuned Mind-Related Comments Independently Predict Infant-Mother Attachment in a Socially Diverse Sample,,"Meins, Elizabeth; Fernyhough, Charles; de Rosnay, Marc; Arnott, Bronia; Leekam, Susan R.; Turner, Michelle",Infancy,,,,10.1111/j.1532-7078.2011.00087.x,,,,2012,
XWeg - 214,"Millotte, S. (2008). A young child’s discovery of words. Revue Francaise De Linguistique Appliquee, 13(2), 93–102.",database_search,yes,x,,,,,,,A young child's discovery of words,,"Millotte, Severine",Revue Francaise De Linguistique Appliquee,,,,,,,,2008,
XWeg - 215,"Mills, D. L., Prat, C., Zangl, R., Stager, C. L., Neville, H. J., & Werker, J. F. (2004). Language experience and the organization of brain activity to phonetically similar words: ERP evidence from 14-and 20-month-olds. Journal of Cognitive Neuroscience, 16(8), 1452–1464. http://doi.org/10.1162/0898929042304697",database_search,no,x,,,,,,,Language experience and the organization of brain activity to phonetically similar words: ERP evidence from 14-and 20-month-olds,,"Mills, D. L.; Prat, C.; Zangl, R.; Stager, C. L.; Neville, H. J.; Werker, J. F.",Journal of Cognitive Neuroscience,,,,10.1162/0898929042304697,,,,2004,
XWeg - 216,"Mintz, T. H. (2013). The segmentation of sub-lexical morphemes in English-learning 15-month-olds. Frontiers in Psychology, 4, 24. http://doi.org/10.3389/fpsyg.2013.00024",database_search,yes,x,,,,,,,The segmentation of sub-lexical morphemes in English-learning 15-month-olds,,"Mintz, Toben H.",Frontiers in Psychology,,,,10.3389/fpsyg.2013.00024,,,,2013,
XWeg - 217,"Moore, V., & Valentine, T. (1999). The effects of age of acquisition in processing famous faces and names: Exploring the locus and proposing a mechanism. (M. Hahn & S. C. Stoness, Eds.).",database_search,no,x,,,,,,,The effects of age of acquisition in processing famous faces and names: Exploring the locus and proposing a mechanism.,,"Moore, V.; Valentine, T.",,,,,,,,,1999,
XWeg - 218,"Morgan, J. L. (1996). Prosody and the roots of parsing. Language and Cognitive Processes, 11(1-2), 69–106. http://doi.org/10.1080/016909696387222",database_search,yes,x,,,,,,,Prosody and the roots of parsing,,"Morgan, J. L.",Language and Cognitive Processes,,,,10.1080/016909696387222,,,,1996,
XWeg - 219,"Morrisette, M. L., & Gierut, J. A. (2002). Lexical organization and phonological change in treatment. Journal of Speech Language and Hearing Research, 45(1), 143–159. http://doi.org/10.1044/1092-4388(2002/011)",database_search,yes,x,,,,,,,Lexical organization and phonological change in treatment,,"Morrisette, M. L.; Gierut, J. A.",Journal of Speech Language and Hearing Research,,,,10.1044/1092-4388(2002/011),,,,2002,
XWeg - 220,"Mueller, V., & Acosta, A. (2015). Infants’ use of baby sign to extract unfamiliar words from the speech stream. Early Child Development and Care, 185(6), 943–951. http://doi.org/10.1080/03004430.2014.970184",database_search,yes,x,,,,,,,Infants' use of baby sign to extract unfamiliar words from the speech stream,,"Mueller, Vannesa; Acosta, Alma",Early Child Development and Care,,,,10.1080/03004430.2014.970184,,,,2015,
XWeg - 221,"Mulak, K. E., Best, C. T., Tyler, M. D., Kitamura, C., & Irwin, J. R. (2013). Development of Phonological Constancy: 19-Month-Olds, but Not 15-Month-Olds, Identify Words in a Non-Native Regional Accent. Child Development, 84(6), 2064–2078. http://doi.org/10.1111/cdev.12087",database_search,yes,x,,,,,,,"Development of Phonological Constancy: 19-Month-Olds, but Not 15-Month-Olds, Identify Words in a Non-Native Regional Accent",,"Mulak, Karen E.; Best, Catherine T.; Tyler, Michael D.; Kitamura, Christine; Irwin, Julia R.",Child Development,,,,10.1111/cdev.12087,,,,2013,
XWeg - 222,"Myers, J., Jusczyk, P. W., Nelson, D. G. K., CharlesLuce, J., Woodward, A. L., & HirshPasek, K. (1996). Infants’ sensitivity to word boundaries in fluent speech. Journal of Child Language, 23(1), 1–30.",database_search,yes,x,,,,,,,Infants' sensitivity to word boundaries in fluent speech,,"Myers, J.; Jusczyk, P. W.; Nelson, D. G. K.; CharlesLuce, J.; Woodward, A. L.; HirshPasek, K.",Journal of Child Language,,,,,,,,1996,
XWeg - 223,"Naigles, L. R. (2002). Form is easy, meaning is hard: resolving a paradox in early child language. Cognition, 86(2), 157–199. http://doi.org/10.1016/S0010-0277(02)00177-4",database_search,no,x,,,,,,,"Form is easy, meaning is hard: resolving a paradox in early child language",,"Naigles, L. R.",Cognition,,,,10.1016/S0010-0277(02)00177-4,,,,2002,
XWeg - 224,"Nazzi, T., Bertoncini, J., & Mehler, J. (1998). Language discrimination by newborns: Toward an understanding of the role of rhythm. Journal of Experimental Psychology-Human Perception and Performance, 24(3), 756–766. http://doi.org/10.1037//0096-1523.24.3.756",database_search,yes,x,,,,,,,Language discrimination by newborns: Toward an understanding of the role of rhythm,,"Nazzi, T.; Bertoncini, J.; Mehler, J.",Journal of Experimental Psychology-Human Perception and Performance,,,,10.1037//0096-1523.24.3.756,,,,1998,
XWeg - 225,"Nazzi, T., & Bertoncini, J. (2003). Before and after the vocabulary spurt: two modes of word acquisition? Developmental Science, 6(2), 136–142. http://doi.org/10.1111/1467-7687.00263",database_search,yes,x,,,,,,,Before and after the vocabulary spurt: two modes of word acquisition?,,"Nazzi, T.; Bertoncini, J.",Developmental Science,,,,10.1111/1467-7687.00263,,,,2003,
11 - WSeg,"Nazzi, T., Dilley, L. C., Jusczyk, A. M., Shattuck-Hufnagel, S., & Jusczyk, P. W. (2005). English-learning infants’ segmentation of verbs from fluent speech. Language and Speech, 48, 279–298.",database_search,yes,include,,,include,AmEnglish bisyllabic verbs ; word > speech xp 1 (with strong/weak stress) ; xp 2 (with weak/strong stress) ; ,include,means and SE provided,English-learning infants' segmentation of verbs from fluent speech,http://las.sagepub.com/content/48/3/279.full.pdf,"Nazzi, T.; Dilley, L. C.; Jusczyk, A. M.; Shattuck-Hufnagel, S.; Jusczyk, P. W.",Language and Speech,,,,,,,,2005,
12 - WSeg,"Nazzi, T., Iakimova, G., Bertoncini, J., Fredonie, S., & Alcantara, C. (2006). Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences. Journal of Memory and Language, 54(3), 283–299. http://doi.org/10.1016/j.jml.2005.10.004 ",database_search,yes,include,,,include,French bisyllabic ; word > speech : xp 1 ; xp 2 is syllabic recognition (fam to syllables and then speech with words containing the syllables at the end) ; xp 3 and xp 4 syllabic recognition (fam to syllables and then speech with words containing the syllables at the beginning).,include,means and SE provided,Early segmentation of fluent speech by infants acquiring French: Emerging evidence for crosslinguistic differences,http://ac.els-cdn.com.gate3.inist.fr/S0749596X05001294/1-s2.0-S0749596X05001294-main.pdf?_tid=21ccb67e-01cb-11e6-a8f6-00000aacb361&acdnat=1460588443_cbe7e69637007c43ba3501937fd8b9b1,"Nazzi, T.; Iakimova, G.; Bertoncini, J.; Fredonie, S.; Alcantara, C.",Journal of Memory and Language,,,,10.1016/j.jml.2005.10.004,,,,2006,
XWeg - 226,"Nazzi, T., Paterson, S., & Karmiloff-Smith, A. (2003). Early word segmentation by infants and toddlers with Williams syndrome. Infancy, 4(2), 251–271. http://doi.org/10.1207/S15327078IN0402_06",database_search,no,x,,,,,,,Early word segmentation by infants and toddlers with Williams syndrome,,"Nazzi, T.; Paterson, S.; Karmiloff-Smith, A.",Infancy,,,,10.1207/S15327078IN0402_06,,,,2003,
XWeg - 227,"Nazzi, T., & Ramus, F. (2003). Perception and acquisition of linguistic rhythm by infants. Speech Communication, 41(1), 233–243. http://doi.org/10.1016/S0167-6393(02)00106-1",database_search,yes,x,,,,,,,Perception and acquisition of linguistic rhythm by infants,,"Nazzi, T.; Ramus, F.",Speech Communication,,,,10.1016/S0167-6393(02)00106-1,,,,2003,
XWeg - 228,"Nazzi, T. (2005). Use of phonetic specificity during the acquisition of new words: differences between consonants and vowels. Cognition, 98(1), 13–30. http://doi.org/10.1016/j.cognition.2004.10.005 ",database_search,no,x,,,,,,,Use of phonetic specificity during the acquisition of new words: differences between consonants and vowels,,"Nazzi, T.",Cognition,,,,10.1016/j.cognition.2004.10.005,,,,2005,
XWeg - 229,"Nazzi, T., Bertoncini, J., & Bijeljac-Babic, R. (2009). A perceptual equivalent of the labial-coronal effect in the first year of life. Journal of the Acoustical Society of America, 126(3), 1440–1446. http://doi.org/10.1121/1.3158931 ",database_search,no,x,,,,,,,A perceptual equivalent of the labial-coronal effect in the first year of life,,"Nazzi, Thierry; Bertoncini, Josiane; Bijeljac-Babic, Ranka",Journal of the Acoustical Society of America,,,,10.1121/1.3158931,,,,2009,
XWeg - 230,"Nazzi, T., Iakimova, G., Bertoncini, J., Mottet, S., Serres, J., & de Schonen, S. (2008). Behavioral and electrophysiological exploration of early word segmentation in French Distinguishing the syllabic and lexical levels. In A. D. Friederici & G. Thierry (Eds.), Early Language Development: Bridging Brain and Behaviour (Vol. 5, pp. 65–89). ",database_search,no,x,,,,,,,Behavioral and electrophysiological exploration of early word segmentation in French Distinguishing the syllabic and lexical levels,,"Nazzi, Thierry; Iakimova, Galina; Bertoncini, Josiane; Mottet, Sylvain; Serres, Josette; de Schonen, Scania",Early Language Development: Bridging Brain and Behaviour,,,,,,,,2008,
13 - WSeg,"Nazzi, Thierry; Mersad, Karima; Sundara, Megha; Iakimova, Galina; Polka, Linda. (2014). Early word segmentation in infants acquiring Parisian French: task-dependent and dialect-specific aspects. Journal of Child Language",database_search,yes,include,,,include,"bisyllabic ; EuropFrench word > speech : xp 1 ; speech > word : xp 2 ; speech > final syllable xp 3 ; CaFrench (for PFrench speakers) : word > speech : xp 4 ; speech > word : xp 5, xp 6",include,means and SE,Early word segmentation in infants acquiring Parisian French: task-dependent and dialect-specific aspects,http://lpp.psycho.univ-paris5.fr/pdf/3508.pdf,"Nazzi, Thierry; Mersad, Karima; Sundara, Megha; Iakimova, Galina; Polka, Linda",Journal of Child Language,,,,10.1017/S0305000913000111,,,,2014,
XWeg - 231,"Nazzi, T., Nelson, D. G. K., Jusczyk, P. W., & Jusczyk, A. M. (2000). Six-Month-Olds’ Detection of Clauses Embedded in Continuous Speech: Effects of Prosodic Well-Formedness. Infancy, 1(1), 123–147. http://doi.org/10.1207/S15327078IN0101_11 ",database_search,yes,x,,,,,,,Six-Month-Olds' Detection of Clauses Embedded in Continuous Speech: Effects of Prosodic Well-Formedness,,"Nazzi, Thierry; Nelson, Deborah G. Kemler; Jusczyk, Peter W.; Jusczyk, Ann Marie",Infancy,,,,10.1207/S15327078IN0101_11,,,,2000,
XWeg - 232,"Nazzi, T. (2008). Early segmentation of fluent speech into words: Cross-linguistic evaluation of the rhythmic bootstrapping hypothesis. Annee Psychologique, 108(2), 309–341.",database_search,yes,x,,,,,,,Early segmentation of fluent speech into words: Cross-linguistic evaluation of the rhythmic bootstrapping hypothesis,http://www.persee.fr/doc/psy_0003-5033_2008_num_108_2_30973,"Nazzi, Thierry",Annee Psychologique,,,,,,,,2008,
