UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XFBl - 315,"Mahy, C. E. V., Moses, L. J., & Pfeifer, J. H. (2014). How and where: Theory-of-mind in the brain. Developmental Cognitive Neuroscience, 9, 68–81. http://doi.org/10.1016/j.dcn.2014.01.002",database_search,no,x,,,,,,,How and where: Theory-of-mind in the brain,,"Mahy, Caitlin E. V.; Moses, Louis J.; Pfeifer, Jennifer H.",Developmental Cognitive Neuroscience,,,,10.1016/j.dcn.2014.01.002,,,,2014,
XFBl - 316,"Maibom, H. L. (2007). Social systems. Philosophical Psychology, 20(5), 557–578. http://doi.org/10.1080/09515080701545981",database_search,no,x,,,,,,,Social systems,,"Maibom, Heidi L.",Philosophical Psychology,,,,10.1080/09515080701545981,,,,2007,
XFBl - 317,"Mandler, J. M. (2012). On the Spatial Foundations of the Conceptual System and Its Enrichment. Cognitive Science, 36(3), 421–451. http://doi.org/10.1111/j.1551-6709.2012.01241.x",database_search,no,x,,,,,,,On the Spatial Foundations of the Conceptual System and Its Enrichment,,"Mandler, Jean M.",Cognitive Science,,,,10.1111/j.1551-6709.2012.01241.x,,,,2012,
XFBl - 318,"Marticorena, D. C. W., Ruiz, A. M., Mukerji, C., Goddu, A., & Santos, L. R. (2011). Monkeys represent others’ knowledge but not their beliefs. Developmental Science, 14(6), 1406–1416. http://doi.org/10.1111/j.1467-7687.2011.01085.x",database_search,no,x,,,,,,,Monkeys represent others' knowledge but not their beliefs,,"Marticorena, Drew C. W.; Ruiz, April M.; Mukerji, Cora; Goddu, Anna; Santos, Laurie R.",Developmental Science,,,,10.1111/j.1467-7687.2011.01085.x,,,,2011,
XFBl - 319,"Martin, A., Onishi, K. H., & Vouloumanos, A. (2012). Understanding the abstract role of speech in communication at 12 months. Cognition, 123(1), 50–60. http://doi.org/10.1016/j.cognition.2011.12.003",database_search,no,x,,,,,,,Understanding the abstract role of speech in communication at 12 months,,"Martin, Alia; Onishi, Kristine H.; Vouloumanos, Athena",Cognition,,,,10.1016/j.cognition.2011.12.003,,,,2012,
XFBl - 320,"Martin, A., & Santos, L. R. (2014). The origins of belief representation: Monkeys fail to automatically represent others’ beliefs. Cognition, 130(3), 300–308. http://doi.org/10.1016/j.cognition.2013.11.016",database_search,no,x,,,,,,,The origins of belief representation: Monkeys fail to automatically represent others' beliefs,,"Martin, Alia; Santos, Laurie R.",Cognition,,,,10.1016/j.cognition.2013.11.016,,,,2014,
XFBl - 321,"Mascaro, O., & Morin, O. (2015). Epistemology for Beginners: Two-to Five-Year-Old Children’s Representation of Falsity. Plos One, 10(10), e0140658. http://doi.org/10.1371/journal.pone.0140658",database_search,yes,x,,,,,,,Epistemology for Beginners: Two-to Five-Year-Old Children's Representation of Falsity,,"Mascaro, Olivier; Morin, Olivier",Plos One,,,,10.1371/journal.pone.0140658,,,,2015,
XFBl - 322,"Mayer, A., & Traeuble, B. E. (2013). Synchrony in the onset of mental state understanding across cultures? A study among children in Samoa. International Journal of Behavioral Development, 37(1), 21–28. http://doi.org/10.1177/0165025412454030",database_search,yes,x,,,,,,,Synchrony in the onset of mental state understanding across cultures? A study among children in Samoa,,"Mayer, Andreas; Traeuble, Birgit E.",International Journal of Behavioral Development,,,,10.1177/0165025412454030,,,,2013,
XFBl - 323,"Mazzone, M. (2014). Mental states as generalizations from experience: a neuro-computational hypothesis. Philosophical Explorations, 17(2), 223–240. http://doi.org/10.1080/13869795.2013.787114",database_search,no,x,,,,,,,Mental states as generalizations from experience: a neuro-computational hypothesis,,"Mazzone, Marco",Philosophical Explorations,,,,10.1080/13869795.2013.787114,,,,2014,
XFBl - 324,"McGlynn, A. (2014). Knowledge First?",database_search,no,x,,,,,,,Knowledge First?,,"McGlynn, A.",,,,,,,,,2014,
XFBl - 325,"Meijering, B., van Rijn, H., Taatgen, N. A., & Verbrugge, R. (2012). What Eye Movements Can Tell about Theory of Mind in a Strategic Game. Plos One, 7(9), e45961. http://doi.org/10.1371/journal.pone.0045961",database_search,no,x,,,,,,,What Eye Movements Can Tell about Theory of Mind in a Strategic Game,,"Meijering, Ben; van Rijn, Hedderik; Taatgen, Niels A.; Verbrugge, Rineke",Plos One,,,,10.1371/journal.pone.0045961,,,,2012,
XFBl - 326,"Meristo, M., Falkman, K. W., Hjelmquist, E., Tedoldi, M., Surian, L., & Siegal, M. (2007). Language access and theory of mind reasoning: evidence from deaf children in bilingual and oralist environments. Developmental Psychology, 43(5), 1156–1169. http://doi.org/10.1037/0012-1649.43.5.1156",database_search,no,x,,,,,,,Language access and theory of mind reasoning: evidence from deaf children in bilingual and oralist environments,,"Meristo, Marek; Falkman, Kerstin W.; Hjelmquist, Erland; Tedoldi, Mariantonia; Surian, Luca; Siegal, Michael",Developmental Psychology,,,,10.1037/0012-1649.43.5.1156,,,,2007,
XFBl - 327,"Meristo, M., & Hjelmquist, E. (2009). Executive Functions and Theory-of-Mind Among Deaf Children: Different Routes to Understanding Other Minds? Journal of Cognition and Development, 10(1-2), 67–91. http://doi.org/10.1080/15248370902966552",database_search,no,x,,,,,,,Executive Functions and Theory-of-Mind Among Deaf Children: Different Routes to Understanding Other Minds?,,"Meristo, Marek; Hjelmquist, Erland",Journal of Cognition and Development,,,,10.1080/15248370902966552,,,,2009,
XFBl - 328,"Meristo, M., Morgan, G., Geraci, A., Iozzi, L., Hjelmquist, E., Surian, L., & Siegal, M. (2012). Belief attribution in deaf and hearing infants. Developmental Science, 15(5), 633–640. http://doi.org/10.1111/j.1467-7687.2012.01155.x",database_search,no,x,,,,,,,Belief attribution in deaf and hearing infants,,"Meristo, Marek; Morgan, Gary; Geraci, Alessandra; Iozzi, Laura; Hjelmquist, Erland; Surian, Luca; Siegal, Michael",Developmental Science,,,,10.1111/j.1467-7687.2012.01155.x,,,,2012,
XFBl - 329,"Michael, J., & Christensen, W. (2016). Flexible Goal Attribution in Early Mindreading. Psychological Review, 123(2), 219–227. http://doi.org/10.1037/rev0000016",database_search,no,x,,,,,,,Flexible Goal Attribution in Early Mindreading,,"Michael, John; Christensen, Wayne",Psychological Review,,,,10.1037/rev0000016,,,,2016,
XFBl - 330,"Michael, J., & MacLeod, M. (2013). Applying the Causal Theory of Reference to Intentional Concepts. Philosophy of Science, 80(2), 212–230. http://doi.org/10.1086/670328 ",database_search,no,x,,,,,,,Applying the Causal Theory of Reference to Intentional Concepts,,"Michael, John; MacLeod, Miles",Philosophy of Science,,,,10.1086/670328,,,,2013,
XFBl - 331,"Michael, J. (2011). Four models of the functional contribution of mirror systems. Philosophical Explorations, 14(2), 185–194. http://doi.org/10.1080/13869795.2011.569747 ",database_search,no,x,,,,,,,Four models of the functional contribution of mirror systems,,"Michael, John",Philosophical Explorations,,,,10.1080/13869795.2011.569747,,,,2011,
XFBl - 332,"Michel, C., Dricot, L., Lhommel, R., Grandin, C., Ivanoiu, A., Pillon, A., & Samson, D. (2013). Extensive Left Temporal Pole Damage Does Not Impact on Theory of Mind Abilities. Journal of Cognitive Neuroscience, 25(12), 2025–2046. http://doi.org/10.1162/jocn_a_00488",database_search,no,x,,,,,,,Extensive Left Temporal Pole Damage Does Not Impact on Theory of Mind Abilities,,"Michel, Caroline; Dricot, Laurence; Lhommel, Renaud; Grandin, Cecile; Ivanoiu, Adrian; Pillon, Agnesa; Samson, Dana",Journal of Cognitive Neuroscience,,,,10.1162/jocn_a_00488,,,,2013,
XFBl - 333,"Miller, S. A. (2009). Children’s Understanding of Second-Order Mental States. Psychological Bulletin, 135(5), 749–773. http://doi.org/10.1037/a0016854",database_search,yes,x,,,,,,,Children's Understanding of Second-Order Mental States,,"Miller, Scott A.",Psychological Bulletin,,,,10.1037/a0016854,,,,2009,
XFBl - 334,"Miller, S. A. (2015). Making minds: How theory of mind develops. Journal of Applied Developmental Psychology, 41, 129–130. http://doi.org/10.1016/j.appdev.2015.04.004",database_search,no,x,,,,,,,Making minds: How theory of mind develops,,"Miller, Scott A.",Journal of Applied Developmental Psychology,,,,10.1016/j.appdev.2015.04.004,,,,2015,
XFBl - 335,"Milligan, K., Wilde Astington, J., & Dack, L. A. (2007). Language and theory of mind: Meta-analysis of the relation between language ability and false-belief understanding. Child Development, 78(2), 622–646. http://doi.org/10.1111/j.1467-8624.2007.01018.x",database_search,no,x,,,,,,,Language and theory of mind: Meta-analysis of the relation between language ability and false-belief understanding,,"Milligan, Karen; Wilde Astington, Janet; Dack, Lisa Ain",Child Development,,,,10.1111/j.1467-8624.2007.01018.x,,,,2007,
XFBl - 336,"Mitchell, P., Bennett, M., & Teucher, U. (2010). Do children start out thinking they don’t know their own mind? An odyssey in overthrowing the mother of all knowledge. European Journal of Developmental Psychology, 7(1), 67–84. http://doi.org/10.1080/17405620802607986",database_search,yes,x,,,,,,,Do children start out thinking they don't know their own mind? An odyssey in overthrowing the mother of all knowledge,,"Mitchell, Peter; Bennett, Mark; Teucher, Ulrich",European Journal of Developmental Psychology,,,,10.1080/17405620802607986,,,,2010,
XFBl - 337,"Mitchell, P., Currie, G., & Ziegler, F. (2009a). Is there an alternative to simulation and theory in understanding the mind? Author response. British Journal of Developmental Psychology, 27, 561–567. http://doi.org/10.1348/026151009X441935",database_search,no,x,,,,,,,Is there an alternative to simulation and theory in understanding the mind? Author response,,"Mitchell, Peter; Currie, Gregory; Ziegler, Fenja",British Journal of Developmental Psychology,,,,10.1348/026151009X441935,,,,2009,
XFBl - 338,"Mitchell, P., Currie, G., & Ziegler, F. (2009b). Two routes to perspective: Simulation and rule-use as approaches to mentalizing. British Journal of Developmental Psychology, 27, 513–543. http://doi.org/10.1348/026151008X334737",database_search,no,x,,,,,,,Two routes to perspective: Simulation and rule-use as approaches to mentalizing,,"Mitchell, Peter; Currie, Gregory; Ziegler, Fenja",British Journal of Developmental Psychology,,,,10.1348/026151008X334737,,,,2009,
XFBl - 339,"Mizokawai, A., & Komiya, A. (2014). SOCIAL ECOLOGY AND THEORY OF MIND. Psychologia, 57(2), 133–151.",database_search,no,x,,,,,,,SOCIAL ECOLOGY AND THEORY OF MIND,,"Mizokawai, Ai; Komiya, Asuka",Psychologia,,,,,,,,2014,
XFBl - 340,"Moll, H., Carpenter, M., & Tomasello, M. (2007). Fourteen-month-olds know what others experience only in joint engagement. Developmental Science, 10(6), 826–835. http://doi.org/10.1111/j.1467-7687.2007.00615.x",database_search,no,x,,,,,,,Fourteen-month-olds know what others experience only in joint engagement,,"Moll, Henrike; Carpenter, Malinda; Tomasello, Michael",Developmental Science,,,,10.1111/j.1467-7687.2007.00615.x,,,,2007,
XFBl - 341,"Moll, H., Carpenter, M., & Tomasello, M. (2011). Social Engagement Leads 2-Year-Olds to Overestimate Others’ Knowledge. Infancy, 16(3), 248–265. http://doi.org/10.1111/j.1532-7078.2010.00044.x",database_search,yes,x,,,,,,,Social Engagement Leads 2-Year-Olds to Overestimate Others' Knowledge,,"Moll, Henrike; Carpenter, Malinda; Tomasello, Michael",Infancy,,,,10.1111/j.1532-7078.2010.00044.x,,,,2011,
XFBl - 342,"Moll, H., Carpenter, M., & Tomasello, M. (2014). Two- and 3-Year-Olds Know What Others Have and Have Not Heard. Journal of Cognition and Development, 15(1), 12–21. http://doi.org/10.1080/15248372.2012.710865",database_search,no,x,,,,,,,Two- and 3-Year-Olds Know What Others Have and Have Not Heard,,"Moll, Henrike; Carpenter, Malinda; Tomasello, Michael",Journal of Cognition and Development,,,,10.1080/15248372.2012.710865,,,,2014,
XFBl - 343,"Moll, H., & Kadipasaoglu, D. (2013). The primacy of social over visual perspective-taking. Frontiers in Human Neuroscience, 7, 558. http://doi.org/10.3389/fnhum.2013.00558",database_search,no,x,,,,,,,The primacy of social over visual perspective-taking,,"Moll, Henrike; Kadipasaoglu, Derya",Frontiers in Human Neuroscience,,,,10.3389/fnhum.2013.00558,,,,2013,
XFBl - 344,"Moll, H., Kane, S., & McGowan, L. (2016). Three-year-olds express suspense when an agent approaches a scene with a false belief. Developmental Science, 19(2), 208–220. http://doi.org/10.1111/desc.12310",database_search,no,x,,,,,,,Three-year-olds express suspense when an agent approaches a scene with a false belief,,"Moll, Henrike; Kane, Sarah; McGowan, Luke",Developmental Science,,,,10.1111/desc.12310,,,,2016,
XFBl - 345,"Moll, H., & Meltzoff, A. N. (2011). How Does It Look? Level 2 Perspective-Taking at 36 Months of Age. Child Development, 82(2), 661–673. http://doi.org/10.1111/j.1467-8624.2010.01571.x",database_search,no,x,,,,,,,How Does It Look? Level 2 Perspective-Taking at 36 Months of Age,,"Moll, Henrike; Meltzoff, Andrew N.",Child Development,,,,10.1111/j.1467-8624.2010.01571.x,,,,2011,
XFBl - 346,"Moll, H., Richter, N., Carpenter, M., & Tomasello, M. (2008). Fourteen-month-olds know what “We” have shared in a special way. Infancy, 13(1), 90–101. http://doi.org/10.1080/15250000701779402",database_search,no,x,,,,,,,"Fourteen-month-olds know what ""We"" have shared in a special way",,"Moll, Henrike; Richter, Nadja; Carpenter, Malinda; Tomasello, Michael",Infancy,,,,10.1080/15250000701779402,,,,2008,
XFBl - 347,"Moll, H., & Tomasello, M. (2007). How 14-and 18-month-olds know what others have experienced. Developmental Psychology, 43(2), 309–317. http://doi.org/10.1037/0012-1649.43.2.309",database_search,yes,x,,,,,,,How 14-and 18-month-olds know what others have experienced,,"Moll, Henrike; Tomasello, Michael",Developmental Psychology,,,,10.1037/0012-1649.43.2.309,,,,2007,
XFBl - 348,"Moll, H., & Tomasello, M. (2012). Three-Year-Olds Understand Appearance and Reality-Just Not About the Same Object at the Same Time. Developmental Psychology, 48(4), 1124–1132. http://doi.org/10.1037/a0025915",database_search,no,x,,,,,,,Three-Year-Olds Understand Appearance and Reality-Just Not About the Same Object at the Same Time,,"Moll, Henrike; Tomasello, Michael",Developmental Psychology,,,,10.1037/a0025915,,,,2012,
XFBl - 349,"Monroe, A. E., Reeder, G. D., & James, L. (2015). Perceptions of Intentionality for Goal-Related Action: Behavioral Description Matters. Plos One, 10(3), e0119841. http://doi.org/10.1371/journal.pone.0119841",database_search,no,x,,,,,,,Perceptions of Intentionality for Goal-Related Action: Behavioral Description Matters,,"Monroe, Andrew E.; Reeder, Glenn D.; James, Lauren",Plos One,,,,10.1371/journal.pone.0119841,,,,2015,
XFBl - 350,"Moore, R. (2011). Mindreaders: The Cognitive Basis of “Theory of Mind.” Journal of Consciousness Studies, 18(11-12), 232–238.",database_search,yes,x,,,,,,,Mindreaders: The Cognitive Basis of 'Theory of Mind',,"Moore, Richard",Journal of Consciousness Studies,,,,,,,,2011,
XFBl - 351,"Moore, R. (2016). Meaning and ostension in great ape gestural communication. Animal Cognition, 19(1), 223–231. http://doi.org/10.1007/s10071-015-0905-x",database_search,no,x,,,,,,,Meaning and ostension in great ape gestural communication,,"Moore, Richard",Animal Cognition,,,,10.1007/s10071-015-0905-x,,,,2016,
XFBl - 352,"Natale, E., Senna, I., Bolognini, N., Quadrelli, E., Addabbo, M., Cassia, V. M., & Turati, C. (2014). Predicting others’ intention involves motor resonance: EMG evidence from 6-and 9-month-old infants. Developmental Cognitive Neuroscience, 7, 23–29. http://doi.org/10.1016/j.dcn.2013.10.004",database_search,no,x,,,,,,,Predicting others' intention involves motor resonance: EMG evidence from 6-and 9-month-old infants,,"Natale, Elena; Senna, Irene; Bolognini, Nadia; Quadrelli, Ermanno; Addabbo, Margaret; Cassia, Viola Macchi; Turati, Chiara",Developmental Cognitive Neuroscience,,,,10.1016/j.dcn.2013.10.004,,,,2014,
XFBl - 353,"Nathanson, A. I., & Fries, P. T. (2014). Television Exposure, Sleep Time, and Neuropsychological Function Among Preschoolers. Media Psychology, 17(3), 237–261. http://doi.org/10.1080/15213269.2014.915197",database_search,no,x,,,,,,,"Television Exposure, Sleep Time, and Neuropsychological Function Among Preschoolers",,"Nathanson, Amy I.; Fries, Patrick T.",Media Psychology,,,,10.1080/15213269.2014.915197,,,,2014,
XFBl - 354,"Nathanson, A. I., Sharp, M. L., Alade, F., Rasmussen, E. E., & Christy, K. (2013). The Relation Between Television Exposure and Theory of Mind Among Preschoolers. Journal of Communication, 63(6), 1088–1108. http://doi.org/10.1111/jcom.12062",database_search,no,x,,,,,,,The Relation Between Television Exposure and Theory of Mind Among Preschoolers,,"Nathanson, Amy I.; Sharp, Molly L.; Alade, Fashina; Rasmussen, Eric E.; Christy, Katheryn",Journal of Communication,,,,10.1111/jcom.12062,,,,2013,
XFBl - 355,"Navarro, J. I., Aguilar, M., Marchena, E., Ruiz, G., & Ramiro, P. (2011). Operational Development and Arithmetic Knowledge: Piaget’s Theory Revisited. Revista De Psicodidactica, 16(2), 251–266.",database_search,no,x,,,,,,,Operational Development and Arithmetic Knowledge: Piaget's Theory Revisited,,"Navarro, Jose I.; Aguilar, Manuel; Marchena, Esperanza; Ruiz, Gonzalo; Ramiro, Pedro",Revista De Psicodidactica,,,,,,,,2011,
XFBl - 356,"Newman, G. E., Keil, F. C., Kuhlmeier, V. A., & Wynn, K. (2010). Early understandings of the link between agents and order. Proceedings of the National Academy of Sciences of the United States of America, 107(40), 17140–17145. http://doi.org/10.1073/pnas.0914056107",database_search,no,x,,,,,,,Early understandings of the link between agents and order,,"Newman, George E.; Keil, Frank C.; Kuhlmeier, Valerie A.; Wynn, Karen",Proceedings of the National Academy of Sciences of the United States of America,,,,10.1073/pnas.0914056107,,,,2010,
XFBl - 357,"Newton, A. M., & de Villiers, J. G. (2007). Thinking while talking - Adults fail nonverbal false-belief reasoning. Psychological Science, 18(7), 574–579. http://doi.org/10.1111/j.1467-9280.2007.01942.x",database_search,no,x,,,,,,,Thinking while talking - Adults fail nonverbal false-belief reasoning,,"Newton, Ashley M.; de Villiers, Jill G.",Psychological Science,,,,10.1111/j.1467-9280.2007.01942.x,,,,2007,
XFBl - 358,"Ng, L., Cheung, H., & Xiao, W. (2010). False belief, complementation language, and contextual bias in preschoolers. International Journal of Behavioral Development, 34(2), 168–179. http://doi.org/10.1177/0165025409350954",database_search,no,x,,,,,,,"False belief, complementation language, and contextual bias in preschoolers",,"Ng, Lisa; Cheung, Him; Xiao, Wen",International Journal of Behavioral Development,,,,10.1177/0165025409350954,,,,2010,
XFBl - 359,"Nielsen, M. K., Slade, L., Levy, J. P., & Holmes, A. (2015). Inclined to see it your way: Do altercentric intrusion effects in visual perspective taking reflect an intrinsically social process? Quarterly Journal of Experimental Psychology, 68(10), 1931–1951. http://doi.org/10.1080/17470218.2015.1023206",database_search,yes,x,,,,,,,Inclined to see it your way: Do altercentric intrusion effects in visual perspective taking reflect an intrinsically social process?,,"Nielsen, Maria Kragh; Slade, Lance; Levy, Joseph P.; Holmes, Amanda",Quarterly Journal of Experimental Psychology,,,,10.1080/17470218.2015.1023206,,,,2015,
XFBl - 360,"Nilsson, K. K., & de Lopez, K. J. (2016). Theory of Mind in Children With Specific Language Impairment: A Systematic Review and Meta-Analysis. Child Development, 87(1), 143–153. http://doi.org/10.1111/cdev.12462",database_search,yes,x,,,,,,,Theory of Mind in Children With Specific Language Impairment: A Systematic Review and Meta-Analysis,,"Nilsson, Kristine Kahr; de Lopez, Kristine Jensen",Child Development,,,,10.1111/cdev.12462,,,,2016,
XFBl - 361,"Norimatsu, H., Blin, R., Hashiya, K., Sorsana, C., & Kobayashi, H. (2014). Understanding of others’ knowledge in French and Japanese children: A comparative study with a disambiguation task on 16-38-month-olds. Infant Behavior & Development, 37(4), 632–643. http://doi.org/10.1016/j.infbeh.2014.08.006",database_search,yes,x,,,,,,,Understanding of others' knowledge in French and Japanese children: A comparative study with a disambiguation task on 16-38-month-olds,,"Norimatsu, H.; Blin, R.; Hashiya, K.; Sorsana, Ch; Kobayashi, H.",Infant Behavior & Development,,,,10.1016/j.infbeh.2014.08.006,,,,2014,
XFBl - 362,"O’Connell, L., Poulin-Dubois, D., Demke, T., & Guay, A. (2009). Can Infants Use a Nonhuman Agent’s Gaze Direction to Establish Word-Object Relations? Infancy, 14(4), 414–438. http://doi.org/10.1080/15250000902994073",database_search,no,x,,,,,,,Can Infants Use a Nonhuman Agent's Gaze Direction to Establish Word-Object Relations?,,"O'Connell, Laura; Poulin-Dubois, Diane; Demke, Tamara; Guay, Amanda",Infancy,,,,10.1080/15250000902994073,,,,2009,
XFBl - 363,"Ojalehto, B. L., & Medin, D. L. (2015a). Perspectives on Culture and Concepts. In S. T. Fiske (Ed.), Annual Review of Psychology, Vol 66 (Vol. 66, pp. 249–275).",database_search,no,x,,,,,,,Perspectives on Culture and Concepts,,"Ojalehto, Bethany L.; Medin, Douglas L.","Annual Review of Psychology, Vol 66",,,,,,,,2015,
XFBl - 364,"Ojalehto, B. L., & Medin, D. L. (2015b). Theory of Mind in the Pacific: Reasoning Across Cultures. Ethos, 43(1), E5–E8. http://doi.org/10.1111/etho.12075",database_search,yes,x,,,,,,,Theory of Mind in the Pacific: Reasoning Across Cultures,,"Ojalehto, Bethany L.; Medin, Douglas L.",Ethos,,,,10.1111/etho.12075,,,,2015,
XFBl - 365,"Olson, K. R., & Dweck, C. S. (2008). A Blueprint for Social Cognitive Development. Perspectives on Psychological Science, 3(3), 193–202. http://doi.org/10.1111/j.1745-6924.2008.00074.x",database_search,no,x,,,,,,,A Blueprint for Social Cognitive Development,,"Olson, Kristina R.; Dweck, Carol S.",Perspectives on Psychological Science,,,,10.1111/j.1745-6924.2008.00074.x,,,,2008,
XFBl - 366,"Onishi, K. H., Baillargeon, R., & Leslie, A. M. (2007). 15-month-old infants detect violations in pretend scenarios. Acta Psychologica, 124(1), 106–128. http://doi.org/10.1016/j.actpsy.2006.09.009",database_search,no,x,,,,,,,15-month-old infants detect violations in pretend scenarios,,"Onishi, Kristine H.; Baillargeon, Renee; Leslie, Alan M.",Acta Psychologica,,,,10.1016/j.actpsy.2006.09.009,,,,2007,
XFBl - 367,"Over, H. (2016). The origins of belonging: social motivation in infants and young children. Philosophical Transactions of the Royal Society B-Biological Sciences, 371(1686), 20150072. http://doi.org/10.1098/rstb.2015.0072",database_search,no,x,,,,,,,The origins of belonging: social motivation in infants and young children,,"Over, Harriet",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2015.0072,,,,2016,
XFBl - 368,"Pacherie, E. (2013). Intentional joint agency: shared intention lite. Synthese, 190(10), 1817–1839. http://doi.org/10.1007/s11229-013-0263-7",database_search,no,x,,,,,,,Intentional joint agency: shared intention lite,,"Pacherie, Elisabeth",Synthese,,,,10.1007/s11229-013-0263-7,,,,2013,
XFBl - 369,"Palmer, C. J., Seth, A. K., & Hohwy, J. (2015). The felt presence of other minds: Predictive processing, counterfactual predictions, and mentalising in autism. Consciousness and Cognition, 36, 376–389. http://doi.org/10.1016/j.concog.2015.04.007",database_search,no,x,,,,,,,"The felt presence of other minds: Predictive processing, counterfactual predictions, and mentalising in autism",,"Palmer, Cohn J.; Seth, Anil K.; Hohwy, Jakob",Consciousness and Cognition,,,,10.1016/j.concog.2015.04.007,,,,2015,
XFBl - 370,"Palmquist, C. M., & Jaswal, V. K. (2012). Preschoolers Expect Pointers (Even Ignorant Ones) to Be Knowledgeable. Psychological Science, 23(3), 230–231. http://doi.org/10.1177/0956797611427043",database_search,no,x,,,,,,,Preschoolers Expect Pointers (Even Ignorant Ones) to Be Knowledgeable,,"Palmquist, Carolyn M.; Jaswal, Vikram K.",Psychological Science,,,,10.1177/0956797611427043,,,,2012,
XFBl - 371,"Papafragou, A., Cassidy, K., & Gleitman, L. (2007). When we think about thinking: The acquisition of belief verbs. Cognition, 105(1), 125–165. http://doi.org/10.1016/j.cognition.2006.09.008",database_search,no,x,,,,,,,When we think about thinking: The acquisition of belief verbs,,"Papafragou, Anna; Cassidy, Kimberly; Gleitman, Lila",Cognition,,,,10.1016/j.cognition.2006.09.008,,,,2007,
XFBl - 372,"Paulus, M. (2012). Is It Rational to Assume that Infants Imitate Rationally? A Theoretical Analysis and Critique. Human Development, 55(3), 107–121. http://doi.org/10.1159/000339442",database_search,no,x,,,,,,,Is It Rational to Assume that Infants Imitate Rationally? A Theoretical Analysis and Critique,,"Paulus, Markus",Human Development,,,,10.1159/000339442,,,,2012,
XFBl - 373,"Pelletier, J., Rothschild, N., & Ghafari, K. S. (2014). MEASUREMENT OF THEORY OF MIND FROM INFANCY THROUGH THE EARLY SCHOOL YEARS. (O. N. Saracho, Ed.).",database_search,no,x,,,,,,,MEASUREMENT OF THEORY OF MIND FROM INFANCY THROUGH THE EARLY SCHOOL YEARS,,"Pelletier, Janette; Rothschild, Nathalie; Ghafari, Kadria Simons",,,,,,,,,2014,
XFBl - 374,"Pelphrey, K. A., & Perlman, S. B. (2009). Charting brain mechanisms for the development of social cognition. Neuroimaging in Developmental Clinical Neuroscience, 73–90. http://doi.org/10.1017/CBO9780511757402.008",database_search,no,x,,,,,,,Charting brain mechanisms for the development of social cognition,,"Pelphrey, Kevin A.; Perlman, Susan B.",Neuroimaging in Developmental Clinical Neuroscience,,,,10.1017/CBO9780511757402.008,,,,2009,
XFBl - 375,"Perner, J., & Ruffman, T. (2005). Infants’ insight into the mind: How deep? Science, 308(5719), 214–216. http://doi.org/10.1126/science.1111656",database_search,yes,x,,,,,,,Infants' insight into the mind: How deep?,,"Perner, J.; Ruffman, T.",Science,,,,10.1126/science.1111656,,,,2005,
XFBl - 376,"Perner, J., Huemer, M., & Leahy, B. (2015). Mental files and belief: A cognitive theory of how children represent belief and its intensionality. Cognition, 145, 77–88. http://doi.org/10.1016/j.cognition.2015.08.006 ",database_search,no,x,,,,,,,Mental files and belief: A cognitive theory of how children represent belief and its intensionality,,"Perner, Josef; Huemer, Michael; Leahy, Brian",Cognition,,,,10.1016/j.cognition.2015.08.006,,,,2015,
XFBl - 377,"Perner, J., Mauer, M. C., & Hildenbrand, M. (2011). Identity: Key to Children’s Understanding of Belief. Science, 333(6041), 474–477. http://doi.org/10.1126/science.1201216 ",database_search,yes,x,,,,,,,Identity: Key to Children's Understanding of Belief,,"Perner, Josef; Mauer, M. Christine; Hildenbrand, Monika",Science,,,,10.1126/science.1201216,,,,2011,
XFBl - 378,"Perner, J., Rendl, B., & Garnham, A. (2007). Objects of desire, thought, and reality: Problems of anchoring discourse referents in development. Mind & Language, 22(5), 475–513. http://doi.org/10.1111/j.1468-0017.2007.00317.x ",database_search,no,x,,,,,,,"Objects of desire, thought, and reality: Problems of anchoring discourse referents in development",,"Perner, Josef; Rendl, Bibiane; Garnham, Alan",Mind & Language,,,,10.1111/j.1468-0017.2007.00317.x,,,,2007,
XFBl - 379,"Perner, J., & Roessler, J. (2012). From infants’ to children’s appreciation of belief. Trends in Cognitive Sciences, 16(10), 519–525. http://doi.org/10.1016/j.tics.2012.08.004 ",database_search,yes,x,,,,,,,From infants' to children's appreciation of belief,,"Perner, Josef; Roessler, Johannes",Trends in Cognitive Sciences,,,,10.1016/j.tics.2012.08.004,,,,2012,
XFBl - 380,"Perner, J. (2010). Who took the cog out of cognitive science? Mentalism in an era of anti-cognitivism. Cognition and Neuropsychology: International Perspectives on Psychological Science, Vol 1, 241–261. ",database_search,no,x,,,,,,,Who took the cog out of cognitive science? Mentalism in an era of anti-cognitivism,,"Perner, Josef","Cognition and Neuropsychology: International Perspectives on Psychological Science, Vol 1",,,,,,,,2010,
